carat,cut,color,clarity,price
0.76,4,1,2,7.999
0.77,4,0,1,8.115
0.7,2,2,4,7.942
0.41,3,3,3,6.868
1.21,4,3,6,9.257
0.52,3,1,4,7.504
1.0,3,2,2,8.258
0.32,4,1,4,6.867
1.01,2,3,5,8.887
0.31,2,4,4,6.192
1.26,3,1,3,9.246
1.23,3,6,3,8.596
1.53,3,4,4,9.314
0.41,3,3,3,6.801
0.38,4,0,1,6.365
0.31,4,4,5,6.687
0.3,3,1,7,6.892
1.16,4,0,1,8.666
0.71,3,3,4,7.925
0.7,3,3,4,7.876
0.7,0,1,2,7.6
2.03,3,6,2,9.415
0.31,4,3,2,6.078
1.79,4,6,4,9.274
0.29,4,4,3,6.211
0.52,4,0,2,7.164
2.0,0,4,2,9.324
1.1,2,1,4,8.821
1.13,3,3,5,8.971
0.7,2,2,5,8.288
0.32,3,6,3,6.292
1.07,3,1,2,8.524
0.41,4,3,6,6.961
0.52,2,1,1,7.151
1.03,1,4,1,8.456
0.81,4,2,3,8.359
0.9,1,6,5,8.069
1.69,3,3,5,9.673
0.5,1,1,1,7.138
0.32,4,3,3,6.469
1.11,3,5,2,8.214
0.32,3,3,4,6.579
0.3,4,4,6,6.5
1.21,4,3,4,8.945
0.4,2,5,3,6.603
2.04,4,2,2,9.697
1.0,0,4,2,7.836
2.01,4,4,1,9.764
0.3,4,2,6,7.016
0.32,3,2,4,6.719
0.51,2,6,4,6.954
0.31,3,0,1,6.596
0.36,4,1,4,6.512
0.91,3,0,1,8.447
0.75,4,5,3,7.849
0.23,4,2,5,6.273
0.32,4,3,6,6.667
0.98,4,3,2,8.323
1.29,4,4,1,8.924
0.33,4,3,7,6.958
1.21,4,2,2,8.717
1.2,3,1,4,9.06
0.3,2,4,3,6.515
0.5,4,3,4,7.451
2.03,2,0,2,9.805
0.7,1,1,2,7.528
0.46,2,1,4,7.204
0.32,4,3,3,6.719
0.41,4,2,6,7.166
0.32,4,4,6,6.711
0.9,1,3,1,8.181
0.74,2,3,2,7.826
1.13,4,4,3,8.932
0.31,3,5,4,6.075
0.53,1,1,4,7.26
0.37,4,2,6,6.867
2.0,2,1,2,9.684
0.34,3,5,6,6.688
1.01,2,1,1,8.469
0.41,4,2,6,7.212
1.0,3,1,3,8.934
0.33,3,1,6,6.892
0.55,4,2,3,7.501
1.5,1,3,4,9.332
2.21,3,5,1,9.782
0.35,2,3,1,6.506
0.5,0,1,1,7.034
0.56,4,0,1,7.503
0.31,3,4,1,6.351
2.16,3,4,2,9.348
0.3,1,3,6,6.671
1.06,2,4,1,8.527
0.59,2,5,1,7.011
0.52,2,1,1,7.236
0.7,4,0,2,7.777
0.39,2,3,6,6.849
1.52,3,5,1,9.088
0.41,1,1,1,6.558
1.02,3,6,1,8.257
0.31,4,4,4,6.192
1.27,4,6,4,8.573
1.33,2,4,2,8.777
0.35,4,3,6,6.744
0.36,4,2,4,6.667
1.01,1,1,1,8.422
1.07,2,3,4,8.757
0.42,4,2,3,6.987
0.31,4,0,1,6.347
1.16,4,3,1,8.616
2.06,4,3,2,9.814
0.76,2,4,1,7.887
0.72,2,6,1,7.595
0.9,1,6,4,8.138
1.7,3,4,4,9.472
1.03,4,3,2,8.424
1.57,4,2,1,9.419
0.31,4,4,4,6.443
0.71,4,1,4,8.0
0.33,4,3,5,6.623
1.04,3,3,2,8.268
0.42,4,0,4,7.006
0.31,4,5,6,6.347
0.3,4,4,5,6.405
1.5,0,1,3,9.654
0.42,4,1,4,6.865
0.96,2,2,2,8.329
0.31,4,4,4,6.192
1.2,4,4,3,8.564
1.16,2,4,2,8.473
1.5,2,5,4,9.118
0.91,3,6,4,8.026
0.7,2,0,3,8.154
1.3,4,4,1,8.861
0.31,4,2,5,6.702
0.53,4,0,4,7.486
1.06,2,5,1,8.413
0.5,1,3,7,7.589
0.58,4,1,1,7.4
1.54,3,1,2,9.037
2.04,3,6,4,9.509
0.4,4,5,1,6.39
0.32,4,2,6,6.816
0.91,1,3,1,8.236
0.3,3,3,3,6.654
1.02,4,1,1,8.528
2.04,4,5,1,9.724
0.56,4,0,4,7.582
0.31,3,4,6,6.561
1.31,4,5,3,8.791
1.56,3,6,4,8.975
0.52,4,4,4,7.121
0.73,4,3,3,8.114
0.41,4,1,3,7.05
0.31,4,4,6,6.492
1.02,4,5,1,8.452
1.55,2,2,3,9.659
1.34,4,0,1,9.097
0.38,2,4,4,6.551
0.54,4,2,1,7.233
0.7,4,3,1,7.995
1.21,4,5,3,8.745
0.33,3,2,4,6.501
1.2,4,4,3,8.992
0.67,4,2,2,7.422
0.31,3,3,2,6.011
0.3,2,5,6,6.564
0.41,4,1,4,6.907
0.9,2,3,3,8.491
1.2,2,1,5,9.414
0.35,4,3,3,6.56
0.56,4,1,5,7.8
1.2,3,6,1,8.484
0.52,4,4,4,7.245
0.7,2,4,1,7.696
0.58,2,3,5,7.639
0.61,2,4,5,7.586
1.0,2,1,2,8.472
0.31,3,5,5,6.299
1.2,3,4,1,8.656
0.51,4,0,3,7.535
1.31,2,6,1,8.603
0.31,2,2,4,6.438
0.41,3,1,3,7.05
0.5,3,0,1,7.102
0.25,3,2,3,6.324
0.5,0,2,0,6.418
0.51,4,1,4,7.383
0.78,4,2,1,8.018
0.5,4,1,3,7.693
0.38,1,3,4,6.648
1.01,1,1,4,8.671
1.01,1,3,2,8.389
0.42,3,1,1,6.65
0.73,3,3,0,7.241
1.24,0,2,2,8.384
0.41,4,3,7,7.22
0.72,4,2,1,7.83
0.3,3,3,3,6.654
0.32,4,2,7,6.849
1.05,2,6,2,8.13
0.4,4,4,3,6.703
1.04,3,4,1,8.535
0.42,2,5,3,6.673
0.34,4,3,4,6.39
2.01,2,2,2,9.386
1.01,2,2,1,8.491
1.52,3,1,2,9.167
0.7,2,4,1,7.843
0.41,4,6,3,6.721
0.32,4,3,6,6.702
0.26,2,2,5,6.392
1.22,3,5,2,8.561
0.35,4,2,3,6.749
1.14,4,4,2,8.331
1.5,1,3,4,9.357
0.7,0,3,0,7.037
1.07,4,4,6,8.892
0.32,4,2,4,6.469
0.34,4,4,1,6.443
0.55,4,1,1,7.347
0.24,4,2,5,6.519
1.75,4,4,4,9.549
0.32,4,2,4,6.719
1.0,1,1,3,8.89
0.7,4,4,5,8.109
1.02,4,2,4,8.859
1.7,1,1,4,9.641
0.36,4,0,4,6.833
0.4,4,6,6,6.557
0.74,4,3,3,7.93
1.01,2,3,2,8.337
0.9,0,2,2,8.027
0.3,3,3,4,6.515
0.31,1,5,3,6.192
1.0,2,1,4,8.751
0.82,2,2,1,8.022
0.25,2,1,5,6.354
0.31,2,5,1,6.011
1.24,3,2,3,9.214
1.01,2,0,2,8.426
1.51,3,6,5,9.079
1.25,3,3,2,8.748
1.0,2,1,2,8.387
1.02,1,4,1,8.435
0.36,4,1,4,6.671
0.33,4,4,4,6.256
0.9,4,4,2,8.174
1.52,4,2,1,9.39
0.79,4,0,1,8.084
0.71,4,3,3,8.141
1.23,3,2,2,8.492
0.74,1,1,1,7.975
0.9,2,4,2,8.158
1.06,4,4,1,8.324
2.26,2,4,2,9.532
0.3,4,1,5,6.641
0.23,2,1,5,6.225
0.5,2,3,5,7.447
0.25,2,2,5,6.45
0.32,3,3,2,6.292
0.91,3,2,1,8.303
0.34,4,4,6,6.903
1.24,3,2,1,8.72
1.01,3,3,3,8.77
0.54,4,3,6,7.712
0.9,2,3,2,8.271
1.0,3,2,4,8.753
1.52,3,3,4,9.452
2.01,2,1,2,9.656
0.32,4,1,6,6.791
0.53,4,0,2,7.253
0.79,3,3,3,8.024
1.0,3,2,1,8.547
0.4,2,3,7,7.114
0.5,4,0,1,7.354
0.56,4,1,4,7.557
0.73,4,0,4,8.226
0.57,4,1,4,7.455
0.31,3,1,4,6.46
0.23,2,1,6,6.25
0.8,2,4,6,8.405
0.51,4,4,6,7.482
1.69,4,4,3,9.538
0.34,4,3,4,6.39
2.02,3,3,1,9.774
1.42,3,1,1,9.153
1.07,3,2,4,8.695
0.51,4,0,2,7.142
0.42,4,3,4,6.742
0.54,2,2,1,7.135
1.0,1,4,1,8.387
0.7,0,1,1,7.662
1.25,1,5,2,8.556
0.31,4,2,6,6.733
0.71,2,0,2,7.472
0.71,2,3,1,7.726
0.52,4,3,5,7.555
1.11,3,0,2,8.544
0.66,4,3,6,7.969
0.7,2,1,2,7.724
0.55,4,0,1,7.359
1.01,4,4,3,8.68
1.27,4,4,1,8.833
0.56,2,2,1,7.27
0.7,1,2,5,8.145
1.16,4,4,1,8.713
0.7,2,5,1,7.587
0.8,4,3,3,8.387
1.59,3,3,1,9.369
1.13,2,2,2,8.362
0.3,2,0,1,6.172
1.31,3,6,4,8.722
0.31,3,2,2,6.26
1.15,3,3,2,8.359
1.0,3,3,3,8.814
1.3,4,2,5,9.452
1.04,4,2,4,8.859
0.41,4,0,4,6.915
0.5,2,5,6,7.278
0.52,3,0,1,7.203
1.01,3,2,2,8.437
0.9,3,4,1,8.038
0.3,2,0,2,6.103
0.33,4,1,3,6.745
0.51,3,2,1,7.15
0.32,4,0,2,6.417
0.56,3,3,3,7.607
1.02,4,5,5,8.66
1.0,1,4,2,8.262
1.13,4,3,4,8.873
0.42,4,0,1,6.947
1.21,1,4,1,8.595
0.7,0,3,3,7.777
0.25,2,2,5,6.354
0.4,4,6,7,6.631
0.34,2,1,1,6.571
0.5,3,1,4,7.438
0.8,4,2,3,8.241
0.33,4,2,5,6.635
2.01,4,3,2,9.67
0.3,4,3,6,6.921
2.11,3,3,2,9.518
0.61,4,1,6,8.034
0.77,3,0,3,8.286
0.31,3,2,7,6.773
1.0,1,3,4,8.639
1.5,3,5,2,8.926
1.51,2,4,1,9.155
0.41,3,1,5,7.125
0.55,4,0,4,7.563
0.28,2,3,5,6.258
0.7,4,6,4,7.536
1.01,2,4,1,8.438
1.14,2,3,4,8.77
1.01,1,2,6,9.106
0.73,3,1,3,8.123
0.33,4,3,3,6.75
0.3,3,5,5,6.515
0.38,3,3,3,6.725
0.57,4,1,3,7.541
0.31,4,2,4,6.438
0.3,2,3,1,6.103
1.51,4,2,1,9.498
0.8,3,6,1,7.516
1.2,4,0,1,8.924
0.51,3,2,3,7.515
1.2,2,4,1,8.732
1.2,2,1,6,9.474
1.02,4,3,4,8.802
0.52,3,0,1,7.227
0.26,2,1,6,6.29
0.7,2,6,3,7.552
0.57,4,3,3,7.63
0.7,4,6,4,7.536
0.71,0,5,3,7.748
1.11,4,5,4,8.532
0.4,4,4,6,6.925
1.01,2,1,4,8.754
1.12,3,6,1,8.31
0.34,3,2,3,6.613
0.38,4,3,1,6.501
0.61,2,3,1,7.414
0.51,2,6,4,6.916
0.4,2,1,4,6.816
0.33,4,1,5,6.766
0.35,4,1,6,7.086
0.54,3,2,4,7.488
1.17,4,2,6,9.383
1.06,3,3,3,8.872
0.61,2,4,4,7.371
0.3,1,0,2,6.103
0.5,2,3,5,7.516
1.5,3,0,3,9.729
0.3,3,4,3,6.515
0.72,4,4,7,8.089
1.01,2,5,4,8.448
1.51,3,6,1,8.807
0.7,4,0,3,8.169
1.56,1,2,2,9.189
1.11,2,3,3,8.923
1.0,2,3,3,8.834
0.7,4,1,4,8.062
1.51,4,3,4,9.581
0.31,1,5,1,6.011
1.11,3,2,3,8.966
1.52,2,5,1,8.923
2.01,1,6,1,9.423
0.36,4,4,1,6.288
1.28,2,4,2,8.82
0.33,4,2,6,6.871
0.91,4,1,2,8.231
0.38,4,3,3,6.974
0.34,2,1,4,6.491
1.08,4,2,4,8.978
0.29,3,5,4,6.061
0.31,4,0,1,6.596
1.57,3,3,3,9.56
1.22,3,4,4,8.796
0.37,3,2,1,6.673
0.3,2,3,6,6.671
0.9,3,2,2,8.176
1.23,3,3,3,9.034
0.41,4,1,5,7.079
1.52,4,3,4,9.469
0.3,4,1,1,6.515
0.36,4,4,4,6.395
0.42,3,1,1,6.582
0.42,4,0,4,7.006
0.31,2,2,6,6.799
1.23,2,2,5,9.273
1.01,3,3,7,9.002
1.0,3,4,4,8.626
1.52,3,6,3,9.019
2.04,2,4,1,9.795
0.71,2,3,5,8.043
1.07,3,4,4,8.612
0.34,2,1,2,6.347
1.02,2,2,4,8.707
0.41,2,2,4,7.009
0.36,4,1,3,6.748
0.34,3,3,4,6.39
1.5,3,6,5,9.078
0.57,4,2,1,7.473
1.0,3,0,2,8.365
0.9,2,3,2,8.118
0.52,4,3,3,7.416
1.4,3,2,2,8.92
0.41,4,3,3,6.801
1.41,3,4,2,8.869
0.72,3,3,2,7.768
0.41,2,4,3,6.967
0.3,1,3,4,6.265
0.36,4,1,1,6.697
1.22,3,2,4,9.057
1.1,3,2,2,8.483
1.5,4,2,3,9.671
0.53,4,4,3,7.425
1.02,4,4,1,8.421
1.14,4,3,3,9.115
0.72,0,1,2,7.662
0.57,4,3,6,7.723
3.0,2,4,0,8.781
0.3,1,3,3,6.405
1.54,4,4,5,9.398
1.46,3,3,3,9.414
0.7,2,2,3,7.971
2.22,1,5,1,9.75
0.51,3,3,4,7.203
0.4,4,5,4,6.733
1.01,0,2,4,8.613
0.5,1,5,3,7.084
0.33,4,4,3,6.361
0.51,4,4,2,6.891
0.51,4,0,3,7.501
0.31,4,3,3,6.687
0.91,0,1,3,8.47
0.33,2,3,4,6.361
0.3,4,2,7,6.787
0.29,2,1,3,6.176
0.39,4,0,3,6.887
0.5,4,0,1,7.392
0.35,3,4,5,6.56
0.7,1,5,3,7.728
0.37,4,0,4,6.957
0.9,2,4,3,8.327
0.72,2,3,4,7.929
0.4,4,1,4,6.816
0.37,2,2,2,6.188
1.2,4,3,5,9.256
1.04,4,1,5,9.212
0.31,4,2,6,6.979
0.3,4,2,1,6.163
0.7,2,2,1,7.71
1.02,2,3,4,8.84
0.34,4,0,1,6.62
1.06,4,1,3,9.056
0.41,3,2,3,6.981
0.35,4,0,4,6.969
0.43,2,3,4,6.738
0.9,2,0,1,8.454
1.08,2,4,6,8.798
0.62,4,1,4,7.7
0.5,2,1,4,7.393
1.52,4,0,1,9.577
0.77,4,3,4,8.044
0.53,2,3,6,7.552
0.34,2,0,1,6.439
0.32,4,3,5,6.842
1.51,2,4,4,9.192
0.32,4,3,6,6.68
1.03,2,2,5,9.105
1.05,4,3,6,9.097
0.7,4,0,4,7.961
1.26,4,5,4,8.756
0.56,4,0,4,7.582
0.61,3,3,1,7.135
0.57,3,1,2,6.964
0.31,3,4,6,6.561
1.19,4,1,2,8.651
0.33,3,4,4,6.504
0.91,3,1,4,8.528
0.7,4,2,3,7.775
0.41,3,1,1,6.627
0.96,2,0,1,8.621
2.02,4,5,2,9.266
0.42,3,2,3,7.006
0.34,2,2,2,6.353
0.71,3,3,1,7.868
0.75,3,5,1,7.669
1.06,4,4,2,8.439
0.52,4,2,3,7.535
0.33,2,2,4,6.501
0.56,2,0,5,7.868
1.01,2,1,5,9.174
0.5,3,3,5,7.568
0.93,3,2,1,8.366
0.29,4,4,5,6.409
0.39,3,6,4,6.615
1.34,4,3,4,9.131
1.0,1,3,4,8.634
0.33,3,3,3,6.501
0.3,3,0,4,6.565
0.41,4,1,3,7.05
1.34,4,4,2,8.84
1.53,2,4,1,9.256
0.7,2,2,1,7.725
0.82,3,1,1,8.1
0.44,1,1,1,6.628
0.9,2,0,1,8.525
0.52,4,2,5,7.682
0.3,4,2,4,6.654
1.2,2,6,3,8.59
0.74,4,3,4,8.141
1.2,2,5,1,8.668
0.33,4,1,3,6.661
0.51,4,1,1,7.274
1.01,3,1,1,8.63
1.05,4,1,5,9.195
1.5,1,1,1,9.294
0.35,2,4,1,6.196
1.0,0,1,1,8.215
1.02,4,2,2,8.447
0.71,4,0,2,7.724
0.35,4,1,4,6.892
0.64,4,3,7,7.993
1.02,4,3,0,8.108
0.7,1,2,6,8.105
0.3,3,1,4,6.738
1.0,0,3,1,8.365
0.39,4,3,3,6.687
1.15,2,3,4,8.878
2.31,3,6,3,9.767
0.38,4,3,2,6.4
1.21,2,4,3,8.835
0.29,2,4,2,6.001
0.42,4,5,6,6.851
1.05,4,3,2,8.448
0.59,2,2,3,7.618
0.57,4,2,6,7.827
0.74,4,0,4,8.157
1.15,3,0,1,8.884
0.31,4,5,6,6.323
0.3,3,4,1,6.292
1.13,2,4,1,8.509
0.91,1,3,3,8.345
0.7,3,3,5,8.006
0.3,4,0,4,6.507
1.75,3,5,3,9.427
0.52,4,3,5,7.607
0.31,4,5,6,6.323
0.91,4,1,2,8.222
0.41,2,0,2,6.589
1.51,3,0,2,9.2
1.14,4,2,5,9.286
0.31,4,3,6,6.657
1.0,4,5,1,8.152
1.57,2,5,4,9.254
1.64,4,6,4,9.132
0.32,4,3,7,6.822
0.81,4,1,1,8.278
0.31,4,1,3,6.685
0.32,2,3,5,6.51
0.79,4,5,4,7.905
1.01,2,4,2,8.406
0.39,3,0,3,7.024
0.65,4,0,4,7.78
1.51,4,3,4,9.41
0.7,3,1,3,7.931
0.3,4,5,4,6.082
1.02,3,0,2,8.43
0.48,3,2,1,6.928
0.31,4,0,1,6.596
1.0,3,3,5,8.908
1.04,3,6,4,8.305
0.44,4,1,6,7.271
0.32,1,5,1,6.043
1.01,3,1,4,8.796
0.35,4,4,7,6.925
0.46,4,2,1,6.86
0.9,2,0,2,8.247
2.0,1,2,1,9.819
0.71,4,0,4,8.301
1.72,3,5,5,9.434
1.37,3,4,4,8.754
0.55,1,4,1,7.069
1.75,4,2,2,9.316
1.23,2,3,5,9.211
0.35,4,0,4,6.969
1.2,3,4,1,8.669
0.44,4,3,6,7.165
0.31,4,3,6,6.704
0.51,3,3,5,7.588
0.71,4,2,3,8.011
1.35,3,5,1,8.791
0.58,2,1,1,7.261
1.23,3,4,1,8.553
0.73,1,4,2,7.643
0.5,3,1,4,7.258
2.63,4,6,2,9.736
0.36,4,1,5,6.906
1.08,4,4,4,8.672
0.31,4,5,6,6.596
0.92,4,0,2,8.527
0.7,4,2,1,7.862
0.73,1,1,2,7.778
0.91,3,0,1,8.378
1.01,4,3,3,8.879
0.39,4,4,5,6.749
0.72,4,4,6,7.999
1.04,4,3,2,8.384
1.05,4,1,2,8.458
1.19,4,3,3,8.991
2.01,4,4,1,9.763
0.35,4,2,2,6.382
0.42,4,5,6,6.784
0.32,3,3,3,6.719
1.02,0,5,1,7.957
1.54,1,1,0,8.742
0.33,4,5,7,6.578
0.5,2,3,5,7.499
0.72,3,2,2,7.424
0.4,4,3,2,6.583
0.31,2,3,4,6.299
0.3,0,1,4,6.446
0.57,3,1,4,7.523
1.51,3,2,4,9.594
0.78,3,2,2,7.801
0.64,3,1,1,7.428
1.01,3,3,2,8.373
0.3,4,2,6,6.753
1.05,3,3,2,8.268
0.9,3,1,1,8.386
1.18,4,5,4,8.749
1.51,3,1,1,9.087
1.0,3,2,1,8.556
1.0,1,0,1,8.518
0.9,2,2,1,8.422
0.33,4,3,1,6.447
0.73,4,0,4,8.168
1.01,4,0,2,8.477
0.41,4,2,6,7.166
1.33,2,4,2,8.628
2.0,0,5,2,9.171
1.01,2,2,1,8.486
0.97,1,5,4,8.379
0.34,4,4,4,6.286
0.7,1,4,2,7.576
1.51,3,3,3,9.469
0.3,4,1,6,6.731
1.13,4,0,3,9.154
1.12,3,2,5,9.231
0.3,4,0,5,6.948
0.3,3,2,5,6.851
0.33,4,2,4,6.428
1.55,2,3,2,9.091
1.5,4,3,1,9.313
0.38,3,3,3,6.725
0.45,4,0,2,6.56
0.52,4,0,4,7.439
2.02,3,5,4,9.733
0.93,1,6,4,8.006
0.3,1,4,1,6.068
0.54,2,3,1,7.124
0.51,2,3,4,7.271
1.06,4,2,4,8.941
1.05,1,1,1,8.511
0.34,4,1,4,6.863
1.21,4,2,4,9.148
1.04,3,1,2,8.129
0.33,3,3,3,6.501
0.33,4,0,1,6.601
0.31,4,3,3,6.544
0.33,4,1,6,7.096
0.5,4,1,4,7.393
0.5,4,2,2,6.998
0.7,2,2,1,7.787
1.02,2,3,2,8.364
0.38,4,2,4,6.685
2.09,1,2,2,9.824
0.32,3,4,5,6.4
0.52,3,0,4,7.56
0.7,2,5,4,7.696
0.7,1,0,4,7.993
1.3,2,6,4,8.671
0.7,2,3,4,7.816
1.57,3,0,1,9.427
0.7,1,2,3,7.941
1.2,3,3,4,8.89
0.54,4,1,4,7.481
0.41,3,0,2,6.526
0.31,4,0,2,6.385
1.25,3,3,3,9.124
0.31,3,4,6,6.667
1.5,2,4,4,9.18
1.06,3,2,1,8.627
0.43,2,4,4,6.675
0.71,2,5,1,7.615
0.72,4,5,3,7.625
0.31,4,4,4,6.192
1.33,3,3,2,8.579
0.41,4,3,7,7.197
0.4,2,1,6,7.06
0.52,2,0,4,7.521
1.17,4,6,1,8.494
0.7,3,1,4,7.891
0.56,4,4,4,7.435
0.7,3,2,4,7.882
0.53,2,3,3,7.407
0.3,2,2,4,6.405
1.06,2,1,1,8.581
0.73,3,1,2,7.756
0.3,3,1,1,6.515
0.56,2,1,4,7.47
1.01,3,0,1,8.63
0.7,3,1,2,7.814
1.04,2,0,4,8.946
1.2,4,5,4,8.749
0.5,0,4,3,7.035
0.99,2,1,2,8.472
0.55,4,1,1,7.278
0.71,1,4,5,7.831
0.7,4,2,5,8.322
0.32,4,3,3,6.469
0.3,2,3,5,6.528
0.34,2,4,4,6.286
0.4,4,1,4,6.882
0.7,4,1,1,7.87
0.31,4,0,5,6.655
0.54,4,3,3,7.501
1.24,4,5,2,8.505
0.71,4,4,4,8.033
0.73,4,2,1,7.99
0.42,3,3,6,7.119
1.17,4,3,1,8.767
0.37,3,1,4,6.948
2.1,3,4,2,9.719
1.59,4,1,2,9.319
1.3,2,1,5,9.527
2.05,2,2,2,9.73
0.85,4,1,3,8.34
0.31,4,0,1,6.347
1.26,2,0,1,8.96
0.72,4,3,5,8.052
0.32,4,0,1,6.628
0.74,1,1,4,8.059
1.01,2,2,2,8.487
0.24,4,2,6,6.265
0.91,0,4,2,7.924
0.53,4,3,3,7.503
0.36,3,4,5,6.588
0.41,4,4,2,6.668
0.9,1,4,2,8.014
2.02,3,3,2,9.738
1.51,0,3,3,9.371
0.31,4,1,3,6.848
0.56,4,1,3,7.491
1.33,3,3,3,9.191
0.73,3,3,1,7.679
0.78,2,0,1,8.089
0.41,4,4,6,6.851
0.32,4,3,6,6.702
0.41,4,2,5,7.017
0.56,4,3,4,7.437
0.41,1,2,1,6.558
0.51,4,1,6,7.834
0.52,4,1,3,7.73
0.32,4,0,1,6.378
1.01,2,2,1,8.512
0.74,4,3,1,8.049
0.33,3,5,5,6.361
1.51,3,5,3,9.156
1.01,4,0,2,8.491
1.01,1,0,4,8.728
0.26,3,1,3,6.114
0.3,1,4,2,5.908
1.24,2,5,1,8.628
1.01,4,1,2,8.454
0.9,0,1,2,8.0
0.39,3,2,7,7.162
0.71,4,4,4,8.033
0.38,4,3,5,6.849
0.34,4,3,1,6.275
0.58,4,4,1,7.234
0.31,4,2,6,6.733
0.5,2,3,5,7.723
0.66,2,4,4,7.518
0.32,3,4,3,6.33
0.73,2,0,2,7.902
0.91,1,1,4,8.481
1.16,4,4,4,8.847
1.45,2,6,1,8.751
0.71,4,3,3,7.944
1.07,3,2,3,8.837
1.01,3,5,1,8.339
0.43,3,1,2,6.823
1.5,3,3,4,9.418
0.33,4,2,3,6.583
0.9,2,3,1,8.309
1.22,4,5,1,8.631
0.43,3,0,4,7.118
0.52,3,3,3,7.504
0.55,4,2,2,7.141
0.51,2,1,1,7.271
0.31,4,2,4,6.687
1.51,4,1,1,9.361
1.51,3,2,4,9.543
0.8,2,3,2,7.869
0.92,3,4,1,8.176
0.62,4,5,2,7.057
0.85,3,0,2,7.915
0.41,4,3,2,6.498
1.14,3,2,1,8.751
0.7,3,2,1,7.781
0.26,4,5,3,5.881
2.01,3,5,1,9.65
0.3,4,3,6,6.603
0.3,4,3,3,6.436
0.38,4,3,3,6.782
0.3,4,3,7,6.76
0.45,2,5,6,6.853
1.02,3,2,4,8.799
2.02,3,4,2,9.68
0.71,4,1,3,8.083
0.28,4,1,3,6.188
1.22,3,4,4,8.688
0.3,3,4,5,6.654
0.71,2,4,4,7.796
0.5,1,1,4,7.249
1.01,1,1,0,8.017
2.36,1,6,2,9.416
0.39,4,1,4,6.68
0.93,2,3,3,8.493
0.72,4,1,4,8.103
0.71,3,2,1,7.876
1.61,2,6,1,8.948
0.91,3,3,1,8.288
1.06,4,0,4,8.851
0.51,1,1,5,7.553
1.53,4,1,1,9.497
0.41,3,1,2,6.526
1.07,4,0,1,8.793
0.3,1,2,3,6.594
1.11,4,3,1,8.542
1.55,2,1,0,8.695
1.05,4,3,5,9.165
0.52,4,1,4,7.548
1.63,4,3,3,9.695
0.7,1,3,1,7.609
1.71,3,4,2,9.277
1.07,4,2,2,8.532
0.97,0,2,1,8.31
0.57,4,0,3,7.592
0.38,4,1,6,7.127
1.36,4,3,1,9.102
0.51,4,3,7,7.671
0.31,4,4,5,6.438
1.5,4,6,1,8.925
0.33,2,1,1,6.361
1.14,3,3,2,8.351
0.43,4,0,6,7.414
0.38,4,0,5,7.09
0.31,4,3,1,6.201
0.5,3,2,0,6.746
1.05,2,4,2,8.304
0.42,4,5,7,6.868
0.77,2,2,2,7.731
1.0,2,3,3,8.81
0.91,2,2,2,8.213
0.5,4,4,1,7.418
2.01,1,6,2,9.355
0.52,2,4,1,7.069
0.97,3,2,1,8.408
1.51,3,1,1,9.436
1.18,3,5,2,8.429
2.1,3,5,1,9.669
0.3,4,2,6,6.702
0.52,3,1,2,7.114
0.51,4,3,5,7.536
0.46,0,5,4,6.751
1.52,4,6,1,9.003
0.35,2,6,1,6.265
1.58,3,3,5,9.606
1.5,2,4,1,9.109
0.47,3,3,4,7.005
0.55,4,2,4,7.365
0.36,4,4,1,6.321
0.5,2,0,1,7.27
1.79,1,3,2,9.118
1.55,2,4,4,9.359
0.4,4,1,5,7.009
1.43,3,2,1,9.084
1.11,4,4,2,8.494
1.0,3,0,2,8.198
1.26,2,4,1,8.92
1.01,4,5,1,8.392
0.53,4,2,6,7.948
0.72,2,1,4,7.889
1.0,4,3,2,8.423
0.5,2,2,4,7.27
2.0,3,3,2,9.29
0.41,4,3,7,7.138
1.22,3,3,1,8.809
0.3,3,5,1,6.227
0.9,4,2,2,8.432
2.02,3,4,1,9.507
0.3,4,1,1,6.515
1.03,4,3,6,8.95
0.7,4,5,4,7.718
0.32,4,3,5,6.593
0.75,2,0,2,7.931
0.37,4,1,1,6.725
1.67,4,4,3,9.539
0.81,2,3,3,8.173
1.01,2,2,2,8.367
0.39,2,4,2,6.332
1.09,4,2,1,8.642
0.7,4,5,1,7.735
1.04,3,1,4,8.856
0.44,4,4,1,6.974
1.51,3,6,1,8.859
0.54,4,1,5,7.816
1.0,0,4,2,7.964
0.31,2,1,1,6.299
0.3,4,3,4,6.515
0.72,3,1,7,8.282
0.7,4,4,1,7.653
1.0,3,0,6,9.283
1.01,1,0,1,8.602
0.41,3,2,2,6.721
0.93,4,3,1,8.167
2.01,2,6,1,9.356
2.33,3,4,0,9.014
0.41,4,3,5,6.981
0.71,4,2,6,8.402
0.42,2,0,2,6.731
0.3,4,3,7,6.721
0.72,4,0,4,8.077
0.7,4,5,4,7.714
0.31,4,3,5,6.81
0.51,2,4,4,7.145
0.68,0,3,1,7.398
1.0,3,2,1,8.456
0.51,4,5,4,7.27
0.46,0,5,3,6.879
1.04,4,4,1,8.44
0.42,3,4,5,6.892
1.06,3,2,1,8.619
2.01,2,1,2,9.603
1.0,3,3,4,8.564
0.55,2,3,1,7.04
1.1,4,1,2,8.551
1.04,0,3,2,8.179
0.32,3,3,1,6.417
0.3,4,1,4,6.738
1.84,4,6,3,9.086
0.8,4,3,2,7.831
1.02,1,0,2,8.271
0.41,4,1,1,6.558
1.0,3,1,1,8.477
